title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
合租·龙湖天境 4居室 南卧,瑶海-方庙-万达华府,125.00,3,1080,1080,1080.0,8.64,8.64,8.64
整租·滨湖世纪城徽昌苑 2室2厅 南,滨湖新区-滨湖世纪-滨湖世纪城徽昌苑,93.53,2,2400,2400,2400.0,25.660215973484444,25.660215973484444,25.660215973484444
整租·光明府 3室2厅 南,肥西-肥西-光明府,111.00,3,1200,1200,1200.0,10.81081081081081,10.81081081081081,10.81081081081081
合租·报业园东区 5居室 北卧,肥西-肥西-光明府,111.00,3,700,700,700.0,6.306306306306307,6.306306306306307,6.306306306306307
整租·华盛格林雅地 1室1厅 南,包河-工业园-华盛格林雅地,52.00,1,1700,1700,1700.0,32.69230769230769,32.69230769230769,32.69230769230769
整租·绿地海顿公馆C 2室1厅 南,包河-周谷堆-绿地海顿公馆C,87.38,2,2800,2800,2800.0,32.043945983062486,32.043945983062486,32.043945983062486
整租·金云国际大厦 1室1厅 南,肥西-新港-金云国际大厦,50.00,1,1450,1450,1450.0,29.0,29.0,29.0
整租·绿地瀛海国际大厦 1室0厅 北,包河-周谷堆-绿地瀛海国际大厦,80.00,1,3700,3700,3700.0,46.25,46.25,46.25
整租·百大东兴家园 3室1厅 南,瑶海-大兴镇-百大东兴家园,89.80,3,1600,1600,1600.0,17.817371937639198,17.817371937639198,17.817371937639198
整租·光明新村 1室1厅 南,庐阳-三孝口-光明新村,43.69,1,1300,1300,1300.0,29.755092698558023,29.755092698558023,29.755092698558023
整租·环城南路48号 3室1厅 南,庐阳-逍遥津-环城南路48号,86.00,3,2000,2000,2000.0,23.25581395348837,23.25581395348837,23.25581395348837
合租·繁华新园 4居室 南卧,庐阳-逍遥津-环城南路48号,86.00,3,550,550,550.0,6.395348837209302,6.395348837209302,6.395348837209302
合租·黄山花园 5居室 南卧,庐阳-逍遥津-环城南路48号,86.00,3,1050,1050,1050.0,12.209302325581396,12.209302325581396,12.209302325581396
合租·黄山花园 5居室 南卧,庐阳-逍遥津-环城南路48号,86.00,3,980,980,980.0,11.395348837209303,11.395348837209303,11.395348837209303
整租·物华苑二期 2室1厅 南,长丰-北城-物华苑二期,80.00,2,1000,1000,1000.0,12.5,12.5,12.5
整租·龙湖天境 4室2厅 南,蜀山-新产业园-龙湖天境,300.00,4,3000,3000,3000.0,10.0,10.0,10.0
整租·龙湖天境 3室2厅 南,蜀山-新产业园-龙湖天境,130.00,3,1800,1800,1800.0,13.846153846153847,13.846153846153847,13.846153846153847
整租·淮肥佳苑兴华苑D区 2室1厅 南,新站-七里塘-淮肥佳苑兴华苑D区,80.00,2,2200,2200,2200.0,27.5,27.5,27.5
合租·黄山花园 5居室 北卧,新站-七里塘-淮肥佳苑兴华苑D区,80.00,2,830,830,830.0,10.375,10.375,10.375
整租·东冠繁华逸城 2室2厅 南,肥西-黄小-东冠繁华逸城,87.00,2,1900,1900,1900.0,21.839080459770116,21.839080459770116,21.839080459770116
整租·江南新里程 1室1厅 东,包河-芜湖路-江南新里程,37.20,1,1600,1600,1600.0,43.01075268817204,43.01075268817204,43.01075268817204
合租·莲花苑 5居室 南卧,包河-芜湖路-江南新里程,37.20,1,1250,1250,1250.0,33.60215053763441,33.60215053763441,33.60215053763441
整租·金隅金成府 4室2厅 东南/南,包河-芜湖路-江南新里程,37.20,1,5400,5400,5400.0,145.16129032258064,145.16129032258064,145.16129032258064
整租·旭辉公园府 3室2厅 南/北,新站-东站-旭辉公园府,297.00,3,2500,2500,2500.0,8.417508417508417,8.417508417508417,8.417508417508417
整租·锦绣社区天都苑 2室1厅 南,新站-东站-旭辉公园府,297.00,3,2480,2480,2480.0,8.35016835016835,8.35016835016835,8.35016835016835
合租·印象西湖花园 4居室 南卧,新站-东站-旭辉公园府,297.00,3,780,780,780.0,2.6262626262626263,2.6262626262626263,2.6262626262626263
合租·蓝光雍锦半岛 5居室 南卧,新站-东站-旭辉公园府,297.00,3,1350,1350,1350.0,4.545454545454546,4.545454545454546,4.545454545454546
整租·淮矿馥邦天下 2室1厅 东/东南,高新-兴园-淮矿馥邦天下,68.00,2,2300,2300,2300.0,33.8235294117647,33.8235294117647,33.8235294117647
整租·保利罗兰香谷 3室2厅 南,新站-磨店-保利罗兰香谷,119.71,3,600,600,600.0,5.012112605463203,5.012112605463203,5.012112605463203
整租·路苑小区 2室1厅 南,庐阳-亳州-路苑小区,50.03,2,1500,1500,1500.0,29.982010793523884,29.982010793523884,29.982010793523884
整租·尚成花园 3室2厅 南,高新-兴园-尚成花园,93.63,3,2700,2700,2700.0,28.83691124639539,28.83691124639539,28.83691124639539
合租·禹洲华侨城一期 5居室 复式 西卧,高新-兴园-尚成花园,93.63,3,450,450,450.0,4.806151874399231,4.806151874399231,4.806151874399231
整租·金泉小区 3室2厅 南,滨湖新区-滨湖世纪-金泉小区,142.64,3,2400,2400,2400.0,16.82557487380819,16.82557487380819,16.82557487380819
整租·润地星城 1室1厅 南,长丰-北城-润地星城,60.00,1,950,950,950.0,15.833333333333334,15.833333333333334,15.833333333333334
整租·文一名门北郡 3室2厅 南/北,长丰-北城-文一名门北郡,94.00,3,700,700,700.0,7.446808510638298,7.446808510638298,7.446808510638298
整租·西湖国际广场 2室0厅 南,蜀山-稻香村-西湖国际广场,132.00,2,4400,4400,4400.0,33.333333333333336,33.333333333333336,33.333333333333336
合租·南岗惠园 4居室 西卧,蜀山-稻香村-西湖国际广场,132.00,2,1210,1210,1210.0,9.166666666666666,9.166666666666666,9.166666666666666
合租·丁怡花园 4居室 北卧,蜀山-稻香村-西湖国际广场,132.00,2,880,880,880.0,6.666666666666667,6.666666666666667,6.666666666666667
合租·四方新村 3居室 南卧,蜀山-稻香村-西湖国际广场,132.00,2,820,820,820.0,6.212121212121212,6.212121212121212,6.212121212121212
整租·力高共和城 2室1厅 南,长丰-北城-力高共和城,79.00,2,800,800,800.0,10.126582278481013,10.126582278481013,10.126582278481013
整租·安庆路282号 2室1厅 南,庐阳-三孝口-安庆路282号,75.75,2,2800,2800,2800.0,36.96369636963696,36.96369636963696,36.96369636963696
整租·金大地禧悦公馆 3室2厅 南,长丰-北城-金大地禧悦公馆,110.76,3,850,850,850.0,7.67425063199711,7.67425063199711,7.67425063199711
合租·梅园居 5居室 南卧,长丰-北城-金大地禧悦公馆,110.76,3,920,920,920.0,8.30624774286746,8.30624774286746,8.30624774286746
合租·南都雲庭 5居室 南卧,长丰-北城-金大地禧悦公馆,110.76,3,1150,1150,1150.0,10.382809678584326,10.382809678584326,10.382809678584326
整租·方兴桃园 3室2厅 南/北,肥西-锦绣-方兴桃园,105.00,3,2200,2200,2200.0,20.952380952380953,20.952380952380953,20.952380952380953
整租·磨店拓基广场 2室1厅 东,新站-磨店-磨店拓基广场,36.43,2,1300,1300,1300.0,35.68487510293714,35.68487510293714,35.68487510293714
整租·金大地禧悦公馆 3室1厅 南,长丰-北城-金大地禧悦公馆,103.14,3,1000,1000,1000.0,9.695559433779328,9.695559433779328,9.695559433779328
合租·锦绣社区天都苑 5居室 北卧,长丰-北城-金大地禧悦公馆,103.14,3,750,750,750.0,7.271669575334497,7.271669575334497,7.271669575334497
合租·龙居山庄天龙居 3居室 南卧,长丰-北城-金大地禧悦公馆,103.14,3,500,500,500.0,4.847779716889664,4.847779716889664,4.847779716889664
整租·大众巷 2室1厅 南/北,庐阳-三孝口-大众巷,46.74,2,1400,1400,1400.0,29.95293110825845,29.95293110825845,29.95293110825845
整租·文一锦门北韵 3室2厅 南,长丰-北城-文一锦门北韵,110.35,3,1600,1600,1600.0,14.499320344358859,14.499320344358859,14.499320344358859
合租·百商悦澜山 4居室 南卧,长丰-北城-文一锦门北韵,110.35,3,1050,1050,1050.0,9.515178975985501,9.515178975985501,9.515178975985501
整租·六安路45号 1室1厅 东,庐阳-三孝口-六安路45号,29.00,1,1500,1500,1500.0,51.724137931034484,51.724137931034484,51.724137931034484
合租·西环中心广场 4居室 北卧,庐阳-三孝口-六安路45号,29.00,1,850,850,850.0,29.310344827586206,29.310344827586206,29.310344827586206
合租·太平洋森活公馆 4居室 南卧,庐阳-三孝口-六安路45号,29.00,1,1050,1050,1050.0,36.206896551724135,36.206896551724135,36.206896551724135
整租·国建香榭水都 3室2厅 南,政务-笔架山-国建香榭水都,86.56,3,2800,2800,2800.0,32.34750462107209,32.34750462107209,32.34750462107209
整租·彩虹家园 1室1厅 北,蜀山-西园-彩虹家园,28.00,1,6500,6500,6500.0,232.14285714285714,232.14285714285714,232.14285714285714
整租·蜀山凡高 1室1厅 南,高新-长宁-蜀山凡高,40.00,1,1400,1400,1400.0,35.0,35.0,35.0
整租·融侨天骏 2室2厅 南,政务-笔架山-融侨天骏,87.64,2,2600,2600,2600.0,29.666818804198996,29.666818804198996,29.666818804198996
合租·澜溪镇 5居室 南卧,政务-笔架山-融侨天骏,87.64,2,1250,1250,1250.0,14.262893655864902,14.262893655864902,14.262893655864902
整租·绿地柏仕公馆 3室1厅 南,新站-东站-绿地柏仕公馆,89.60,3,1400,1400,1400.0,15.625000000000002,15.625000000000002,15.625000000000002
整租·岸上玫瑰北区 3室2厅 南,政务-笔架山-岸上玫瑰北区,91.47,3,3400,3400,3400.0,37.17065704602602,37.17065704602602,37.17065704602602
整租·华盛格林丽景 1室1厅 东/东北,包河-工业园-华盛格林丽景,45.81,1,1600,1600,1600.0,34.92687186203885,34.92687186203885,34.92687186203885
