title,name,area,rooms,price_lower,price_upper,price_average,price_square_lower,price_square_upper,price_square_average
整租·高荣小区 1室1厅 南/西南,静安-曹家渡-高荣小区,47.18,1,6500,6500,6500.0,137.7702416278084,137.7702416278084,137.7702416278084
整租·吴东小区 3室1厅 南,徐汇-徐家汇-吴东小区,79.92,3,8500,8500,8500.0,106.35635635635636,106.35635635635636,106.35635635635636
整租·万荣小区 1室1厅 南,静安-阳城-万荣小区,42.48,1,4600,4600,4600.0,108.28625235404897,108.28625235404897,108.28625235404897
整租·东碧林湾 3室2厅 南,闵行-七宝-东碧林湾,130.58,3,13500,13500,13500.0,103.38489814672997,103.38489814672997,103.38489814672997
整租·映虹桥 3室2厅 复式 南,青浦-赵巷-映虹桥,127.0,3,12000,12000,12000.0,94.48818897637796,94.48818897637796,94.48818897637796
整租·中心铂庭 1室1厅 西北,静安-西藏北路-中心铂庭,45.42,1,7000,7000,7000.0,154.1171290180537,154.1171290180537,154.1171290180537
整租·世博花园 1室2厅 南,虹口-鲁迅公园-世博花园,81.15,1,11500,11500,11500.0,141.7128773875539,141.7128773875539,141.7128773875539
整租·尚云里 3室2厅 南,松江-洞泾-尚云里,88.23,3,5000,5000,5000.0,56.6700668706789,56.6700668706789,56.6700668706789
整租·绿地公园广场 1室1厅 北,宝山-顾村-绿地公园广场,39.0,1,2600,2600,2600.0,66.66666666666667,66.66666666666667,66.66666666666667
整租·宗鑫公寓 2室2厅 南,普陀-长寿路-宗鑫公寓,99.73,2,12500,12500,12500.0,125.33841371703599,125.33841371703599,125.33841371703599
整租·许昌路570弄 2室1厅 东/西,杨浦-东外滩-许昌路570弄,50.08,2,6600,6600,6600.0,131.7891373801917,131.7891373801917,131.7891373801917
整租·盘古嘉德 2室1厅 南/北,嘉定-嘉定新城-盘古嘉德,76.45,2,4300,4300,4300.0,56.245912361020274,56.245912361020274,56.245912361020274
整租·保利熙悦名邸 3室2厅 南/北,宝山-上大-保利熙悦名邸,98.15,3,6700,6700,6700.0,68.26286296484972,68.26286296484972,68.26286296484972
整租·崧泽华城佳福雅苑（五区） 2室1厅 南,青浦-赵巷-崧泽华城佳福雅苑（五区）,77.0,2,3800,3800,3800.0,49.35064935064935,49.35064935064935,49.35064935064935
整租·科雅苑 3室1厅 南,浦东-张江-科雅苑,100.0,3,5800,5800,5800.0,58.0,58.0,58.0
整租·真光九街坊 1室1厅 南,普陀-真光-真光九街坊,41.32,1,5000,5000,5000.0,121.00677637947724,121.00677637947724,121.00677637947724
整租·泉东小区 1室1厅 南,浦东-潍坊-泉东小区,33.44,1,5000,5000,5000.0,149.52153110047848,149.52153110047848,149.52153110047848
整租·六里二村 2室1厅 南,浦东-世博-六里二村,43.4,2,4800,4800,4800.0,110.59907834101382,110.59907834101382,110.59907834101382
整租·周康三村 3室1厅 南,浦东-康桥-周康三村,101.18,3,5500,5500,5500.0,54.35856888713184,54.35856888713184,54.35856888713184
整租·旭辉·公元 2室2厅 南,嘉定-安亭-旭辉·公元,69.76,2,3000,3000,3000.0,43.0045871559633,43.0045871559633,43.0045871559633
整租·合生城邦四街坊 2室2厅 南,闵行-老闵行-合生城邦四街坊,91.06,2,5300,5300,5300.0,58.2033823852405,58.2033823852405,58.2033823852405
整租·芷江西路285弄 1室1厅 南,静安-不夜城-芷江西路285弄,34.62,1,4200,4200,4200.0,121.31715771230503,121.31715771230503,121.31715771230503
整租·飞虹路1047弄 1室1厅 南,杨浦-周家嘴路-飞虹路1047弄,53.19,1,4800,4800,4800.0,90.24252679075015,90.24252679075015,90.24252679075015
整租·四季都会一期 2室2厅 南,宝山-杨行-四季都会一期,75.96,2,4000,4000,4000.0,52.65929436545551,52.65929436545551,52.65929436545551
整租·朱家滩小区 1室0厅 南,浦东-潍坊-朱家滩小区,32.89,1,4600,4600,4600.0,139.86013986013987,139.86013986013987,139.86013986013987
整租·谢家宅小区 2室1厅 南,浦东-陆家嘴-谢家宅小区,86.04,2,7500,7500,7500.0,87.16875871687587,87.16875871687587,87.16875871687587
整租·印象春城 2室2厅 南/北,浦东-周浦-印象春城,89.4,2,5000,5000,5000.0,55.92841163310962,55.92841163310962,55.92841163310962
整租·宜川三村 1室0厅 南,普陀-甘泉宜川-宜川三村,33.99,1,3400,3400,3400.0,100.02942041776993,100.02942041776993,100.02942041776993
整租·恒大御景湾 2室2厅 南,嘉定-嘉定新城-恒大御景湾,87.89,2,6800,6800,6800.0,77.36943907156673,77.36943907156673,77.36943907156673
整租·中环一号(一期) 3室2厅 南/北,宝山-大华-中环一号(一期),117.3,3,8800,8800,8800.0,75.02131287297527,75.02131287297527,75.02131287297527
整租·美罗家园美平苑 3室2厅 南,宝山-罗店-美罗家园美平苑,125.0,3,4800,4800,4800.0,38.4,38.4,38.4
整租·印象生活广场 1室1厅 南,浦东-周浦-印象生活广场,58.0,1,4500,4500,4500.0,77.58620689655173,77.58620689655173,77.58620689655173
整租·天晋小区 3室1厅 东南/西北,静安-西藏北路-天晋小区,102.7,3,9000,9000,9000.0,87.63388510223953,87.63388510223953,87.63388510223953
整租·公园新村 2室1厅 南/北,浦东-惠南-公园新村,60.0,2,2000,2000,2000.0,33.333333333333336,33.333333333333336,33.333333333333336
整租·好世鹿鸣苑 1室1厅 南,闵行-莘庄南广场-好世鹿鸣苑,49.76,1,6200,6200,6200.0,124.59807073954984,124.59807073954984,124.59807073954984
整租·杨鑫佳苑 2室1厅 南/北,宝山-杨行-杨鑫佳苑,93.0,2,4000,4000,4000.0,43.01075268817204,43.01075268817204,43.01075268817204
整租·杨鑫佳苑 3室2厅 南/北,宝山-杨行-杨鑫佳苑,120.0,3,5000,5000,5000.0,41.666666666666664,41.666666666666664,41.666666666666664
整租·新建西路49弄 2室1厅 南/北,奉贤-南桥-新建西路49弄,52.46,2,1800,1800,1800.0,34.31185665268776,34.31185665268776,34.31185665268776
整租·虹桥正荣府 4室2厅 南/北,青浦-徐泾-虹桥正荣府,149.92,4,14200,14200,14200.0,94.71718249733192,94.71718249733192,94.71718249733192
整租·景凤路380弄 2室1厅 南,静安-彭浦-景凤路380弄,60.0,2,4100,4100,4100.0,68.33333333333333,68.33333333333333,68.33333333333333
整租·新凯一期 2室1厅 南/北,松江-泗泾-新凯一期,76.54,2,3200,3200,3200.0,41.80820486020381,41.80820486020381,41.80820486020381
整租·汇金大厦 1室2厅 南,黄浦-南京东路-汇金大厦,81.0,1,9000,9000,9000.0,111.11111111111111,111.11111111111111,111.11111111111111
